date_utc,indicator,type,source,tags,context,raw
2025-08-12T10:16:11Z,hxxp://microsoft[.]securedmicrosoft365[.]com/recaptcha-verify,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""http://microsoft.securedmicrosoft365.com/recaptcha-verify"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://demro[.]shop/patchupsong[.]mp3,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://demro.shop/patchupsong.mp3"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://bargainsphere[.]shop/file1[.]bin,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://bargainsphere.shop/file1.bin"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://axile[.]shop/legovigoply[.]mp3,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://axile.shop/legovigoply.mp3"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://objectstorage[.]ap-singapore-2[.]oraclecloud[.]com/n/ax4mqlu25efi/b/zordarruba/o/innovation-ahead-fastloading[.]html,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://objectstorage.ap-singapore-2.oraclecloud.com/n/ax4mqlu25efi/b/zordarruba/o/innovation-ahead-fastloading.html"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxp://92[.]255[.]85[.]66/oi[.]exe,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""http://92.255.85.66/oi.exe"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://cpthe-srch[.]click/1QW9Q34XZZuVG8,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://cpthe-srch.click/1QW9Q34XZZuVG8"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://cpthe-srch[.]click/,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://cpthe-srch.click/"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://zetrax[.]shop/firsthookup[.]mp3,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://zetrax.shop/firsthookup.mp3"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxp://acrtyfmjdxpvnha[.]top/1[.]php?s=527,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""http://acrtyfmjdxpvnha.top/1.php?s=527"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://smarthomecookingtools[.]com/road/222[.]html,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://smarthomecookingtools.com/road/222.html"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://cdn-html-files[.]s3[.]pl-waw[.]scw[.]cloud/device-system-health[.]html,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://cdn-html-files.s3.pl-waw.scw.cloud/device-system-health.html"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://eu-gangbang24[.]cfd/,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://eu-gangbang24.cfd/"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://cdn-dispatcher-central[.]oss-ap-northeast-2[.]aliyuncs[.]com/AgusAlvarez-markvard-lineup[.]mp3,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://cdn-dispatcher-central.oss-ap-northeast-2.aliyuncs.com/AgusAlvarez-markvard-lineup.mp3"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://cdn-dispatcher-central[.]oss-ap-northeast-2[.]aliyuncs[.]com/Line[.]zip,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://cdn-dispatcher-central.oss-ap-northeast-2.aliyuncs.com/Line.zip"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://ypp-studio[.]com/update[.]txt,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://ypp-studio.com/update.txt"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxp://62[.]133[.]60[.]69:7777/confirmm[.]com/Capcha,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""http://62.133.60.69:7777/confirmm.com/Capcha"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://cdn[.]jsdelivr[.]net/gh/repository-git/cloud/terms-use[.]js,url,urlhaus,clickfix,status=online; threat=malware_download,"{""indicator"": ""https://cdn.jsdelivr.net/gh/repository-git/cloud/terms-use.js"", ""source"": ""urlhaus"", ""context"": ""status=online; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxp://account[.]securedmicrosoft365[.]com/recaptcha-verify,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""http://account.securedmicrosoft365.com/recaptcha-verify"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxp://verspace24[.]elementfx[.]com/loader[.]vbs,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""http://verspace24.elementfx.com/loader.vbs"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://gjuestidrewiew[.]com/,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://gjuestidrewiew.com/"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://booking[.]gjuestidrewiew[.]com/sign-in?op_token=zXj81EgVvYXV0aCKyAQoUNlo3Mm9IT2QzNk5uN3prM3BpcmgSCWF1dGhvcml6ZRoaaHR0cHM6Ly9hZG1pbi5ib29raW5nLmNvbS8qOnsiYXV0aF9hdHRlbXB0X2lkIjoiYjEzZGNlMjQtMGM5OS00YjJlLThiOGUtNjI0NjllN2Y1ZGQ5In0yK1lHOEtPZGcwYXplS1N1OG5VZ25uQ3pSci1MYkt5TXFxaVNWanNsMjV4WnM6BFMyNTZCBGNvZGUqEzCSipujlK4nOgBCAFjd1NXosDI,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://booking.gjuestidrewiew.com/sign-in?op_token=zXj81EgVvYXV0aCKyAQoUNlo3Mm9IT2QzNk5uN3prM3BpcmgSCWF1dGhvcml6ZRoaaHR0cHM6Ly9hZG1pbi5ib29raW5nLmNvbS8qOnsiYXV0aF9hdHRlbXB0X2lkIjoiYjEzZGNlMjQtMGM5OS00YjJlLThiOGUtNjI0NjllN2Y1ZGQ5In0yK1lHOEtPZGcwYXplS1N1OG5VZ25uQ3pSci1MYkt5TXFxaVNWanNsMjV4WnM6BFMyNTZCBGNvZGUqEzCSipujlK4nOgBCAFjd1NXosDI"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://booking[.]gjuestidrewiew[.]com/,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://booking.gjuestidrewiew.com/"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxp://92[.]255[.]85[.]2/k[.]exe,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""http://92.255.85.2/k.exe"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://cardrive356days[.]cyou/nacZ5OSWNniSaHPz[.]html,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://cardrive356days.cyou/nacZ5OSWNniSaHPz.html"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://meet-join[.]us/xbe/xbe[.]vue,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://meet-join.us/xbe/xbe.vue"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxp://92[.]255[.]85[.]2/cmd[.]bat,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""http://92.255.85.2/cmd.bat"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://cardrive356days[.]cyou/,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://cardrive356days.cyou/"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://h3[.]yyoiy[.]shop/087296f1dee69c2624b2eddca0f347c520eb5afc96080203[.]vstm,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://h3.yyoiy.shop/087296f1dee69c2624b2eddca0f347c520eb5afc96080203.vstm"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://i[.]yeaio[.]shop/a55fee51fe469b7ed4f23ef3753b380fb548d65f40306962[.]pptm,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://i.yeaio.shop/a55fee51fe469b7ed4f23ef3753b380fb548d65f40306962.pptm"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://github[.]com/abunaj3/abjjd/releases/download/2/2[.]mp3,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://github.com/abunaj3/abjjd/releases/download/2/2.mp3"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://hxptlqrz[.]store/forgot[.]mp3,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://hxptlqrz.store/forgot.mp3"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://h2[.]yyoiy[.]shop/7fbe5fb3ba958a77f17d1d400555809e71d86fe8999830c1[.]wpd,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://h2.yyoiy.shop/7fbe5fb3ba958a77f17d1d400555809e71d86fe8999830c1.wpd"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://bossmart[.]shop/file2[.]bin,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://bossmart.shop/file2.bin"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://boomingdeals[.]shop/file3[.]bin,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://boomingdeals.shop/file3.bin"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://default-web-security[.]fly[.]storage[.]tigris[.]dev/pass-this-security-check[.]html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=tid_owfoTAR_BvLlqAUqxYDAGAIrNaXTLHNPOfPUfoExVRdeGfSSjU%2F20250322%2Fauto%2Fs3%2Faws4_request&X-Amz-Date=20250322T122115Z&X-Amz-Expires=518400&X-Amz-SignedHeaders=host&X-Amz-Signature=c6604863941a9754d294ca78766e9cc92ff578ad4a1e9b26a92c01cfab7a8e8f,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://default-web-security.fly.storage.tigris.dev/pass-this-security-check.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=tid_owfoTAR_BvLlqAUqxYDAGAIrNaXTLHNPOfPUfoExVRdeGfSSjU%2F20250322%2Fauto%2Fs3%2Faws4_request&X-Amz-Date=20250322T122115Z&X-Amz-Expires=518400&X-Amz-SignedHeaders=host&X-Amz-Signature=c6604863941a9754d294ca78766e9cc92ff578ad4a1e9b26a92c01cfab7a8e8f"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://pub-8cc19ee7f6db401b873bdd6baa90c5c2[.]r2[.]dev/2[.]mp3,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://pub-8cc19ee7f6db401b873bdd6baa90c5c2.r2.dev/2.mp3"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://uplstack-protect[.]netlify[.]app/,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://uplstack-protect.netlify.app/"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://meet-join[.]us/xbe/xz[.]vue,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://meet-join.us/xbe/xz.vue"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://bb2[.]cewal[.]fun/38fb77d6ee2b46f0463c14a4617245bc66c16ed0dfb16560[.]xltm,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://bb2.cewal.fun/38fb77d6ee2b46f0463c14a4617245bc66c16ed0dfb16560.xltm"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://meet-join[.]us/xbe/x7[.]vue,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://meet-join.us/xbe/x7.vue"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://partner-420140[.]com,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://partner-420140.com"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://courtyardhealthcare[.]com/AAV/compited[.]txt,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://courtyardhealthcare.com/AAV/compited.txt"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxp://62[.]60[.]234[.]160:7777/confirmf[.]com/Captcha1,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""http://62.60.234.160:7777/confirmf.com/Captcha1"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxp://google[.]meet-join[.]us/,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""http://google.meet-join.us/"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://google[.]meet-join[.]us/update[.]php,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://google.meet-join.us/update.php"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://partner-04245154[.]com,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://partner-04245154.com"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://chvk-redan999[.]com/LGfj37BIGYP9jMtc[.]html,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://chvk-redan999.com/LGfj37BIGYP9jMtc.html"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://rewiesgueste[.]com/,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://rewiesgueste.com/"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://booking[.]rewiesgueste[.]com/,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://booking.rewiesgueste.com/"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://booking[.]rewiesgueste[.]com/sign-in?op_token=zXj81EgVvYXV0aCKyAQoUNlo3Mm9IT2QzNk5uN3prM3BpcmgSCWF1dGhvcml6ZRoaaHR0cHM6Ly9hZG1pbi5ib29raW5nLmNvbS8qOnsiYXV0aF9hdHRlbXB0X2lkIjoiYjEzZGNlMjQtMGM5OS00YjJlLThiOGUtNjI0NjllN2Y1ZGQ5In0yK1lHOEtPZGcwYXplS1N1OG5VZ25uQ3pSci1MYkt5TXFxaVNWanNsMjV4WnM6BFMyNTZCBGNvZGUqEzCSipujlK4nOgBCAFjd1NXosDI,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://booking.rewiesgueste.com/sign-in?op_token=zXj81EgVvYXV0aCKyAQoUNlo3Mm9IT2QzNk5uN3prM3BpcmgSCWF1dGhvcml6ZRoaaHR0cHM6Ly9hZG1pbi5ib29raW5nLmNvbS8qOnsiYXV0aF9hdHRlbXB0X2lkIjoiYjEzZGNlMjQtMGM5OS00YjJlLThiOGUtNjI0NjllN2Y1ZGQ5In0yK1lHOEtPZGcwYXplS1N1OG5VZ25uQ3pSci1MYkt5TXFxaVNWanNsMjV4WnM6BFMyNTZCBGNvZGUqEzCSipujlK4nOgBCAFjd1NXosDI"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://9mice-viperr[.]com/,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://9mice-viperr.com/"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://9mice-viperr[.]com/MyirtpKsBwyYufPi[.]html,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://9mice-viperr.com/MyirtpKsBwyYufPi.html"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://booking[.]itemguestsid[.]com/sign-in?op_token=zXj81EgVvYXV0aCKyAQoUNlo3Mm9IT2QzNk5uN3prM3BpcmgSCWF1dGhvcml6ZRoaaHR0cHM6Ly9hZG1pbi5ib29raW5nLmNvbS8qOnsiYXV0aF9hdHRlbXB0X2lkIjoiYjEzZGNlMjQtMGM5OS00YjJlLThiOGUtNjI0NjllN2Y1ZGQ5In0yK1lHOEtPZGcwYXplS1N1OG5VZ25uQ3pSci1MYkt5TXFxaVNWanNsMjV4WnM6BFMyNTZCBGNvZGUqEzCSipujlK4nOgBCAFjd1NXosDI,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://booking.itemguestsid.com/sign-in?op_token=zXj81EgVvYXV0aCKyAQoUNlo3Mm9IT2QzNk5uN3prM3BpcmgSCWF1dGhvcml6ZRoaaHR0cHM6Ly9hZG1pbi5ib29raW5nLmNvbS8qOnsiYXV0aF9hdHRlbXB0X2lkIjoiYjEzZGNlMjQtMGM5OS00YjJlLThiOGUtNjI0NjllN2Y1ZGQ5In0yK1lHOEtPZGcwYXplS1N1OG5VZ25uQ3pSci1MYkt5TXFxaVNWanNsMjV4WnM6BFMyNTZCBGNvZGUqEzCSipujlK4nOgBCAFjd1NXosDI"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://booking[.]itemguestsid[.]com,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://booking.itemguestsid.com"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://chvk-redan999[.]com/,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://chvk-redan999.com/"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://booking[.]guestidreviews[.]com,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://booking.guestidreviews.com"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://checkit-v3[.]com/eqheU0cnCxUzK0yC[.]html,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://checkit-v3.com/eqheU0cnCxUzK0yC.html"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://checkit-v3[.]com/,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://checkit-v3.com/"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
2025-08-12T10:16:11Z,hxxps://booking[.]guestidreviews[.]com/sign-in?op_token=zXj81EgVvYXV0aCKyAQoUNlo3Mm9IT2QzNk5uN3prM3BpcmgSCWF1dGhvcml6ZRoaaHR0cHM6Ly9hZG1pbi5ib29raW5nLmNvbS8qOnsiYXV0aF9hdHRlbXB0X2lkIjoiYjEzZGNlMjQtMGM5OS00YjJlLThiOGUtNjI0NjllN2Y1ZGQ5In0yK1lHOEtPZGcwYXplS1N1OG5VZ25uQ3pSci1MYkt5TXFxaVNWanNsMjV4WnM6BFMyNTZCBGNvZGUqEzCSipujlK4nOgBCAFjd1NXosDI,url,urlhaus,clickfix,status=offline; threat=malware_download,"{""indicator"": ""https://booking.guestidreviews.com/sign-in?op_token=zXj81EgVvYXV0aCKyAQoUNlo3Mm9IT2QzNk5uN3prM3BpcmgSCWF1dGhvcml6ZRoaaHR0cHM6Ly9hZG1pbi5ib29raW5nLmNvbS8qOnsiYXV0aF9hdHRlbXB0X2lkIjoiYjEzZGNlMjQtMGM5OS00YjJlLThiOGUtNjI0NjllN2Y1ZGQ5In0yK1lHOEtPZGcwYXplS1N1OG5VZ25uQ3pSci1MYkt5TXFxaVNWanNsMjV4WnM6BFMyNTZCBGNvZGUqEzCSipujlK4nOgBCAFjd1NXosDI"", ""source"": ""urlhaus"", ""context"": ""status=offline; threat=malware_download"", ""date_utc"": ""2025-08-12T10:16:11Z"", ""tags"": [""clickfix""]}"
